id	mass			x		y	
43	5.13781e+24	-4.63371e+12	-4.50803e+12
44	5.2573e+24	-3.80398e+12	-3.96606e+12
45	5.37678e+24	7.99818e+11	-1.84151e+12
46	5.49626e+24	6.1307e+12	3.27823e+12
47	5.61575e+24	-1.44832e+12	3.33247e+12
48	5.73523e+24	5.37563e+12	-2.64329e+12
49	4.0983e+25	7.52499e+11	9.60674e+11
50	5.9742e+24	4.23109e+12	6.97727e+12
51	6.09368e+24	5.15442e+12	-1.30027e+12
52	6.21317e+24	4.82123e+12	5.39798e+11
53	6.33265e+24	-5.78519e+12	-1.46983e+12
54	6.45214e+24	-7.88627e+12	-5.34312e+12
55	6.57162e+24	-9.81846e+12	8.42909e+11
56	6.6911e+24	2.48398e+12	8.13316e+12
57	6.81059e+24	1.60706e+12	1.14099e+12
58	6.93007e+24	-3.44263e+12	-8.66603e+12
59	7.04956e+24	2.45353e+12	1.13643e+12
60	7.16904e+24	-1.48467e+12	-3.53953e+12
61	3.76375e+25	-4.1129e+12	-1.92725e+12
62	7.40801e+24	7.04104e+12	-6.56741e+12
64	2.90346e+25	-4.71868e+12	1.78724e+12
65	2.21045e+25	-1.87576e+12	-5.56943e+12
66	7.88594e+24	1.67496e+12	-1.84243e+12
67	8.00543e+24	1.09248e+12	-1.66643e+12
68	8.12491e+24	7.98783e+12	2.43478e+11
69	8.2444e+24	-7.49711e+12	-2.80711e+12
70	8.36388e+24	-5.27132e+12	2.29026e+12
71	8.48336e+24	6.47038e+12	2.35108e+12
72	8.60285e+24	6.97879e+12	-5.53827e+12
73	8.72233e+24	3.5672e+12	6.32309e+11
74	8.84182e+24	9.58526e+12	1.92685e+12
75	8.9613e+24	1.80411e+11	-9.14088e+12
76	9.08078e+24	9.64816e+12	1.10443e+12
77	9.20027e+24	-8.79247e+12	-1.02699e+12
78	9.31975e+24	2.67173e+12	-2.78369e+12
79	9.43924e+24	4.68044e+12	8.98697e+12
80	9.55872e+24	-2.59647e+11	-3.22662e+12
81	9.6782e+24	-6.3915e+11	-4.28341e+11
82	9.79769e+24	1.40819e+12	7.05467e+11
83	4.21779e+25	-7.05182e+10	-2.86642e+12
84	1.00367e+25	4.1232e+11	3.36097e+11
85	1.01561e+25	-3.64763e+11	3.51467e+12
86	1.02756e+25	1.14734e+12	8.57709e+12
87	1.03951e+25	1.28997e+12	-4.71122e+12
88	1.05146e+25	-6.17088e+12	3.33481e+12
89	1.06341e+25	3.27696e+12	3.31379e+12
90	1.07536e+25	3.0057e+11	-5.56683e+12
91	1.0873e+25	4.51038e+12	-3.92342e+12
92	1.09925e+25	8.29824e+12	1.88659e+12
94	1.12315e+25	2.14272e+11	1.05139e+11
95	3.30971e+25	-3.3909e+11	-3.82005e+11
96	1.14705e+25	1.55358e+12	-7.61598e+12
97	1.15899e+25	-2.62916e+12	-3.87367e+12
98	3.22607e+25	3.83943e+12	6.46986e+12
99	1.18289e+25	-1.74649e+12	-4.88075e+11
100	3.3814e+25	-1.76848e+11	-3.79021e+11
101	1.20679e+25	6.65494e+11	-4.245e+10
102	1.21874e+25	9.33536e+12	-2.90093e+12
103	1.23069e+25	-2.00445e+12	-7.25088e+12
104	1.24263e+25	-1.24922e+11	-1.10256e+12
105	1.25458e+25	-1.87362e+12	2.51392e+12
106	1.26653e+25	1.20622e+12	7.18541e+10
107	1.27848e+25	-7.96985e+11	7.84594e+12
108	2.77203e+25	1.98225e+11	-2.62686e+11
109	1.30238e+25	7.2744e+12	5.50603e+12
110	1.31432e+25	3.05727e+12	-3.4575e+12
111	1.32627e+25	8.56681e+12	4.02181e+12
112	1.33822e+25	-9.40452e+13	-4.08387e+13
113	1.35017e+25	-6.99918e+12	1.65719e+12
114	1.36212e+25	6.72915e+12	3.93648e+12
115	1.37407e+25	3.8721e+12	2.28495e+12
117	1.39796e+25	-4.59928e+11	2.74942e+12
118	1.40991e+25	4.91963e+12	8.44005e+12
119	1.42186e+25	-2.94056e+12	-2.25799e+12
121	1.44576e+25	-4.15256e+12	2.42222e+12
122	1.4577e+25	5.16645e+12	3.72819e+12
123	1.46965e+25	-3.59777e+12	2.88197e+12
125	1.49355e+25	-1.25175e+12	4.05667e+11
126	1.5055e+25	4.64445e+12	-6.42687e+12
127	1.51745e+25	-2.6474e+11	-8.48119e+12
128	1.5294e+25	6.8473e+10	-6.55564e+12
129	1.54134e+25	-2.19977e+12	6.51594e+12
130	4.06246e+25	4.14123e+12	-3.61164e+12
131	4.06246e+25	-3.81785e+12	-7.33985e+11
132	1.57719e+25	5.83493e+12	-5.58069e+12
133	1.58914e+25	-4.83417e+12	-5.99763e+12
134	1.60109e+25	4.20912e+11	5.62325e+11
135	1.61303e+25	4.03335e+12	5.28393e+12
136	1.62498e+25	2.69406e+12	-8.75947e+12
137	1.63693e+25	-7.51675e+12	-2.97195e+12
138	1.64888e+25	-2.7917e+12	-4.73647e+12
139	1.66083e+25	-1.79962e+12	4.09199e+11
140	1.67278e+25	-5.01293e+12	-7.48549e+12
141	1.68472e+25	-4.33674e+12	-5.90106e+12
142	1.69667e+25	-5.93825e+12	-2.36872e+12
143	1.70862e+25	8.45178e+11	-3.02431e+12
144	1.72057e+25	5.3145e+12	6.58384e+12
145	1.73252e+25	2.78944e+12	4.31769e+12
146	1.74447e+25	2.35891e+10	-3.86553e+12
147	1.75641e+25	8.45151e+12	3.20894e+11
148	1.76836e+25	-2.1395e+12	6.09502e+12
149	1.78031e+25	-3.9999e+12	-7.79471e+12
150	4.71962e+25	-9.52933e+11	-1.1362e+12
151	1.80421e+25	-4.51607e+12	3.43389e+12
152	4.81521e+25	-6.93505e+12	-8.26916e+11
153	1.82811e+25	7.85775e+12	-3.70684e+11
154	1.84005e+25	7.74e+12	4.47053e+12
155	1.852e+25	6.38641e+12	-5.82897e+12
156	5.18561e+25	1.65418e+11	-1.29959e+12
157	1.8759e+25	2.32257e+10	2.78485e+12
158	1.88785e+25	-1.35664e+11	-3.5175e+11
159	1.8998e+25	4.21725e+12	-2.11527e+12
160	1.91174e+25	-2.56545e+12	-3.82929e+10
161	1.92369e+25	2.68315e+12	8.24962e+12
162	1.93564e+25	-1.75297e+12	-9.02347e+12
163	1.94759e+25	-4.52872e+12	-8.22224e+12
165	1.97149e+25	-3.04406e+12	-2.13528e+12
166	1.98343e+25	-4.62607e+12	2.56111e+12
167	1.99538e+25	3.90118e+12	1.14353e+11
168	2.00733e+25	6.0403e+12	1.25695e+11
169	2.01928e+25	1.13459e+12	3.00663e+12
170	2.03123e+25	3.73254e+11	5.53174e+11
171	2.04318e+25	-2.22659e+11	-5.30297e+11
173	2.06707e+25	1.79764e+12	7.542e+12
174	5.28119e+25	-7.18335e+12	-2.30784e+12
175	2.09097e+25	-9.34053e+12	-1.69837e+12
177	2.11487e+25	-8.87387e+12	1.57953e+11
178	2.12682e+25	4.20523e+12	5.75795e+12
180	5.11392e+25	5.95162e+11	2.3051e+11
181	2.16266e+25	2.77593e+10	-5.75189e+12
184	2.19851e+25	-5.98478e+11	-6.15434e+11
185	2.21045e+25	-1.77755e+12	8.219e+12
187	2.23435e+25	-1.81575e+12	-7.10804e+12
188	2.2463e+25	-3.52012e+12	-4.95347e+11
189	4.8869e+25	1.03854e+13	4.92002e+11
190	2.2702e+25	3.33468e+12	-2.56457e+12
191	2.28214e+25	-4.64155e+12	-7.10125e+12
192	5.2334e+25	7.9305e+12	-1.44123e+12
193	2.30604e+25	-3.90633e+12	1.1432e+12
194	2.31799e+25	8.03258e+12	5.53e+12
195	2.32994e+25	-5.75026e+12	3.42267e+12
196	2.34189e+25	5.12724e+12	4.86665e+12
198	5.5799e+25	2.58311e+11	-5.02428e+11
199	2.37773e+25	8.71621e+12	-1.76367e+12
200	2.38968e+25	1.27786e+12	-9.53772e+11
201	2.40163e+25	1.85982e+12	2.25919e+12
202	2.41358e+25	1.13528e+12	-2.40831e+12
203	2.42553e+25	3.98856e+10	3.81999e+12
204	2.43747e+25	1.50198e+12	8.82806e+12
205	2.44942e+25	2.65821e+12	-5.26496e+12
207	2.47332e+25	-2.12645e+12	8.0222e+12
208	2.48527e+25	3.08823e+12	-7.08857e+12
211	2.52111e+25	2.39039e+12	-1.21618e+12
212	5.6277e+25	-3.73185e+11	4.39074e+12
213	2.54501e+25	-8.04447e+12	2.7409e+12
214	2.55696e+25	2.16335e+12	-3.15341e+12
215	2.56891e+25	3.52253e+12	-6.68671e+12
216	2.58085e+25	1.5401e+12	-7.60391e+11
217	2.5928e+25	-7.38115e+11	-4.51406e+11
218	2.60475e+25	-6.81911e+12	2.82538e+12
219	5.38873e+25	2.14002e+11	6.72246e+13
221	2.6406e+25	-4.32555e+12	-4.73243e+11
222	2.65254e+25	-5.67142e+11	-6.54884e+12
223	2.66449e+25	4.92111e+12	7.8057e+12
224	2.67644e+25	2.25675e+12	5.15751e+12
225	2.68839e+25	-5.50196e+12	-4.81986e+12
226	2.70034e+25	-2.52934e+12	-1.09282e+12
227	2.71229e+25	2.73123e+11	5.3831e+12
228	2.72424e+25	1.64292e+12	1.79201e+12
229	2.73618e+25	1.70034e+11	2.41347e+11
230	2.74813e+25	3.48262e+12	1.27927e+12
231	2.76008e+25	-4.70656e+11	-4.27006e+11
233	2.78398e+25	2.29933e+11	1.67943e+12
234	2.79593e+25	-6.64356e+12	-6.17847e+12
235	2.80787e+25	3.72305e+11	9.2422e+11
236	2.81982e+25	3.97466e+12	1.30902e+12
237	2.83177e+25	-3.64489e+12	-3.24841e+12
238	2.84372e+25	7.00507e+12	8.50514e+11
239	2.85567e+25	5.54936e+12	7.16651e+12
240	2.86762e+25	2.78309e+12	-1.18836e+12
241	2.87956e+25	2.78412e+12	-3.54352e+12
242	2.89151e+25	-1.0016e+12	2.23726e+12
243	2.90346e+25	-1.83131e+12	-7.15789e+11
244	2.91541e+25	-1.70714e+12	7.80677e+11
247	2.95125e+25	3.78435e+12	5.65778e+12
249	2.97515e+25	-8.60457e+12	4.37954e+12
250	2.9871e+25	7.56361e+12	1.67057e+12
252	3.011e+25	-6.24296e+12	-7.4792e+12
253	3.02295e+25	2.72734e+12	-2.51893e+12
255	3.04684e+25	6.9486e+12	-3.05355e+12
256	3.05879e+25	5.68805e+12	-3.3544e+12
257	3.07074e+25	6.71521e+10	3.19086e+12
258	3.08269e+25	4.35865e+12	-2.65652e+12
260	3.10658e+25	-9.10175e+11	5.68045e+11
261	3.11853e+25	-5.15506e+12	-8.39503e+12
262	3.13048e+25	-1.61609e+12	-7.46763e+11
263	6.45214e+25	4.04327e+12	5.6418e+12
264	3.15438e+25	-1.99901e+12	-1.66142e+12
265	6.6911e+25	-2.92243e+12	-3.04348e+12
266	3.17827e+25	-3.96731e+12	-5.57751e+12
267	3.19022e+25	-1.35609e+12	5.47204e+11
271	3.23802e+25	-8.35069e+10	-1.45739e+12
272	3.24996e+25	-7.85754e+12	-3.18885e+11
273	3.26191e+25	-3.50971e+12	2.89001e+12
274	3.27386e+25	-8.37864e+12	2.27891e+12
275	3.28581e+25	-1.71096e+12	1.29314e+12
276	3.29776e+25	2.87025e+12	-4.49999e+11
279	3.3336e+25	8.09927e+11	-6.89936e+12
280	3.34555e+25	8.43916e+12	4.83837e+12
281	3.3575e+25	-9.68944e+12	-2.03343e+10
282	3.36945e+25	-4.14146e+12	-5.65142e+12
283	3.3814e+25	-2.59507e+12	-5.62744e+12
284	3.39335e+25	7.45178e+12	-2.80787e+12
285	3.40529e+25	-3.48329e+11	-1.36496e+12
286	3.41724e+25	7.98917e+11	-5.01009e+12
287	3.42919e+25	1.65982e+12	-4.58265e+11
288	3.44114e+25	-3.12464e+12	-1.24466e+12
289	3.45309e+25	5.51993e+12	2.40317e+12
290	3.46504e+25	-4.22973e+12	-1.73001e+12
291	3.47698e+25	4.64303e+11	5.52755e+12
292	3.48893e+25	-3.56292e+12	-4.01597e+12
293	3.50088e+25	-1.86619e+12	6.32503e+12
296	3.53673e+25	7.78317e+11	-1.09711e+12
297	3.54867e+25	-4.38784e+12	-1.86894e+12
298	3.56062e+25	2.81707e+12	-1.4855e+12
299	3.57257e+25	5.12034e+12	5.25548e+11
